session,condition_a,condition_b,comparison_type,wj_unsigned,sign_inversion_pct,mean_speed_a,mean_speed_b,delta_speed
ses-761418226,drifting_gratings_presentations_7.0,drifting_gratings_presentations_5.0,same,0.5831039029683749,92.89555483639646,2.354,2.136,0.219
ses-761418226,drifting_gratings_presentations_7.0,drifting_gratings_presentations_2.0,same,0.4769874581718039,92.5509874805121,2.354,0.526,1.828
ses-761418226,drifting_gratings_presentations_7.0,drifting_gratings_contrast_presentations_15.0,diff,0.3397600208910448,92.42045991858899,2.354,45.529,43.175
ses-761418226,drifting_gratings_presentations_7.0,flashes_presentations_1.0,diff,0.38294146963996545,89.6041253749806,2.354,0.406,1.949
ses-761418226,drifting_gratings_presentations_5.0,drifting_gratings_presentations_2.0,same,0.4988905049109269,92.71959067987541,2.136,0.526,1.61
ses-761418226,drifting_gratings_presentations_5.0,drifting_gratings_contrast_presentations_15.0,diff,0.33723593513157313,92.36226644964897,2.136,45.529,43.393
ses-761418226,drifting_gratings_presentations_5.0,flashes_presentations_1.0,diff,0.3935495398729874,89.65980793861974,2.136,0.406,1.73
ses-761418226,drifting_gratings_presentations_2.0,drifting_gratings_contrast_presentations_15.0,diff,0.33476849157478006,92.66380639327247,0.526,45.529,45.003
ses-761418226,drifting_gratings_presentations_2.0,flashes_presentations_1.0,diff,0.4264174573630333,90.314602945165,0.526,0.406,0.12
ses-761418226,drifting_gratings_contrast_presentations_15.0,flashes_presentations_1.0,diff,0.27043756229710825,90.33218749524761,45.529,0.406,45.123
ses-762602078,spontaneous_presentations_spontaneous,gabors_presentations_0.0,diff,0.2452958312021424,92.61460038387521,29.716,18.141,11.575
ses-762602078,spontaneous_presentations_spontaneous,static_gratings_presentations_14.0,diff,0.31795710847977,91.73984706752083,29.716,58.334,28.618
ses-762602078,spontaneous_presentations_spontaneous,natural_scenes_presentations_13.0,diff,0.3442133141253356,91.59679527744986,29.716,42.14,12.424
ses-762602078,spontaneous_presentations_spontaneous,natural_scenes_presentations_10.0,diff,0.35240690802638736,91.62818135783914,29.716,54.109,24.393
ses-762602078,spontaneous_presentations_spontaneous,static_gratings_presentations_11.0,diff,0.3376843715848827,91.56848174483592,29.716,50.421,20.705
ses-762602078,spontaneous_presentations_spontaneous,natural_scenes_presentations_9.0,diff,0.35204735637478796,91.53500250955172,29.716,43.96,14.244
ses-762602078,spontaneous_presentations_spontaneous,static_gratings_presentations_8.0,diff,0.33694733270523997,91.45485828492679,29.716,38.294,8.578
ses-762602078,spontaneous_presentations_spontaneous,drifting_gratings_presentations_7.0,diff,0.2831567477780579,91.90594999092949,29.716,36.117,6.401
ses-762602078,spontaneous_presentations_spontaneous,drifting_gratings_presentations_2.0,diff,0.24691981856797646,92.388247677509,29.716,16.545,13.171
ses-762602078,spontaneous_presentations_spontaneous,drifting_gratings_presentations_5.0,diff,0.273814032282842,92.3113319780832,29.716,14.616,15.1
ses-762602078,spontaneous_presentations_spontaneous,drifting_gratings_contrast_presentations_15.0,diff,0.27736851961411735,91.44265126343394,29.716,50.363,20.647
ses-762602078,spontaneous_presentations_spontaneous,flashes_presentations_1.0,diff,0.3101939411394031,88.82719802521665,29.716,15.248,14.468
ses-762602078,gabors_presentations_0.0,static_gratings_presentations_14.0,diff,0.3192525907997586,94.76500552041462,18.141,58.334,40.193
ses-762602078,gabors_presentations_0.0,natural_scenes_presentations_13.0,diff,0.31576285767986456,94.5628184434199,18.141,42.14,23.999
ses-762602078,gabors_presentations_0.0,natural_scenes_presentations_10.0,diff,0.3303832378549421,94.60928445006721,18.141,54.109,35.968
ses-762602078,gabors_presentations_0.0,static_gratings_presentations_11.0,diff,0.32513556272694444,94.59192678375989,18.141,50.421,32.28
ses-762602078,gabors_presentations_0.0,natural_scenes_presentations_9.0,diff,0.3370210412970793,94.64816044968445,18.141,43.96,25.82
ses-762602078,gabors_presentations_0.0,static_gratings_presentations_8.0,diff,0.34045935342313216,94.64507887162921,18.141,38.294,20.153
ses-762602078,gabors_presentations_0.0,drifting_gratings_presentations_7.0,diff,0.327454233403048,94.96020884185717,18.141,36.117,17.976
ses-762602078,gabors_presentations_0.0,drifting_gratings_presentations_2.0,diff,0.3560508005754013,95.42712861911548,18.141,16.545,1.596
ses-762602078,gabors_presentations_0.0,drifting_gratings_presentations_5.0,diff,0.3512918054535476,95.3232517454256,18.141,14.616,3.524
ses-762602078,gabors_presentations_0.0,drifting_gratings_contrast_presentations_15.0,diff,0.2934545635432936,94.51971547364386,18.141,50.363,32.222
ses-762602078,gabors_presentations_0.0,flashes_presentations_1.0,diff,0.2699555460316656,92.7095663696467,18.141,15.248,2.893
ses-762602078,static_gratings_presentations_14.0,natural_scenes_presentations_13.0,diff,0.4855125546215092,94.11334520203255,58.334,42.14,16.195
ses-762602078,static_gratings_presentations_14.0,natural_scenes_presentations_10.0,diff,0.4524498503293871,94.03826173072342,58.334,54.109,4.226
ses-762602078,static_gratings_presentations_14.0,static_gratings_presentations_11.0,same,0.562954357022719,94.68510651218372,58.334,50.421,7.913
ses-762602078,static_gratings_presentations_14.0,natural_scenes_presentations_9.0,diff,0.43684721039030966,93.96358278853793,58.334,43.96,14.374
ses-762602078,static_gratings_presentations_14.0,static_gratings_presentations_8.0,same,0.4992943446934065,94.445564091776,58.334,38.294,20.04
ses-762602078,static_gratings_presentations_14.0,drifting_gratings_presentations_7.0,diff,0.3790331227434447,93.96380288206849,58.334,36.117,22.217
ses-762602078,static_gratings_presentations_14.0,drifting_gratings_presentations_2.0,diff,0.3350685532192205,94.27183835072671,58.334,16.545,41.789
ses-762602078,static_gratings_presentations_14.0,drifting_gratings_presentations_5.0,diff,0.3615845363749196,94.20925509048688,58.334,14.616,43.718
ses-762602078,static_gratings_presentations_14.0,drifting_gratings_contrast_presentations_15.0,diff,0.4233072513383454,93.65130060075109,58.334,50.363,7.972
ses-762602078,static_gratings_presentations_14.0,flashes_presentations_1.0,diff,0.30094495171246516,91.40424614537855,58.334,15.248,43.086
ses-762602078,natural_scenes_presentations_13.0,natural_scenes_presentations_10.0,same,0.5529860703677394,94.40225803374854,42.14,54.109,11.969
ses-762602078,natural_scenes_presentations_13.0,static_gratings_presentations_11.0,diff,0.48850840433911424,93.92008445708584,42.14,50.421,8.281
ses-762602078,natural_scenes_presentations_13.0,natural_scenes_presentations_9.0,same,0.529617093505628,94.31074502743859,42.14,43.96,1.821
ses-762602078,natural_scenes_presentations_13.0,static_gratings_presentations_8.0,diff,0.44765085443875713,93.81080890400641,42.14,38.294,3.846
ses-762602078,natural_scenes_presentations_13.0,drifting_gratings_presentations_7.0,diff,0.3614756360598029,93.66072605640181,42.14,36.117,6.023
ses-762602078,natural_scenes_presentations_13.0,drifting_gratings_presentations_2.0,diff,0.3181921831282319,93.99294337588859,42.14,16.545,25.595
ses-762602078,natural_scenes_presentations_13.0,drifting_gratings_presentations_5.0,diff,0.3447463527484011,93.95751084459305,42.14,14.616,27.523
ses-762602078,natural_scenes_presentations_13.0,drifting_gratings_contrast_presentations_15.0,diff,0.38803408845991344,93.25440432657017,42.14,50.363,8.223
ses-762602078,natural_scenes_presentations_13.0,flashes_presentations_1.0,diff,0.32010074339803707,91.1269031933918,42.14,15.248,26.892
ses-762602078,natural_scenes_presentations_10.0,static_gratings_presentations_11.0,diff,0.48631280093316537,93.98861882506323,54.109,50.421,3.688
ses-762602078,natural_scenes_presentations_10.0,natural_scenes_presentations_9.0,same,0.5867805770062587,94.53792120961808,54.109,43.96,10.148
ses-762602078,natural_scenes_presentations_10.0,static_gratings_presentations_8.0,diff,0.4731856711944509,93.88395845731442,54.109,38.294,15.815
ses-762602078,natural_scenes_presentations_10.0,drifting_gratings_presentations_7.0,diff,0.3719078465592563,93.63686215584133,54.109,36.117,17.992
ses-762602078,natural_scenes_presentations_10.0,drifting_gratings_presentations_2.0,diff,0.3305457347902025,94.00465620183365,54.109,16.545,37.564
ses-762602078,natural_scenes_presentations_10.0,drifting_gratings_presentations_5.0,diff,0.3557214796795462,93.9281223790111,54.109,14.616,39.492
ses-762602078,natural_scenes_presentations_10.0,drifting_gratings_contrast_presentations_15.0,diff,0.3651692550603923,93.17474098300507,54.109,50.363,3.746
ses-762602078,natural_scenes_presentations_10.0,flashes_presentations_1.0,diff,0.3293913642584169,91.1877463999741,54.109,15.248,38.861
ses-762602078,static_gratings_presentations_11.0,natural_scenes_presentations_9.0,diff,0.46096437594869827,93.86584097842203,50.421,43.96,6.461
ses-762602078,static_gratings_presentations_11.0,static_gratings_presentations_8.0,same,0.5292915633575113,94.35681131740918,50.421,38.294,12.127
ses-762602078,static_gratings_presentations_11.0,drifting_gratings_presentations_7.0,diff,0.3878705984037993,93.81406755119886,50.421,36.117,14.304
ses-762602078,static_gratings_presentations_11.0,drifting_gratings_presentations_2.0,diff,0.3386450864584695,94.10379479757158,50.421,16.545,33.876
ses-762602078,static_gratings_presentations_11.0,drifting_gratings_presentations_5.0,diff,0.36883352460213387,94.05219693852015,50.421,14.616,35.805
ses-762602078,static_gratings_presentations_11.0,drifting_gratings_contrast_presentations_15.0,diff,0.39875146156158187,93.45613865671453,50.421,50.363,0.058
ses-762602078,static_gratings_presentations_11.0,flashes_presentations_1.0,diff,0.3141990872152701,91.19260234933998,50.421,15.248,35.173
ses-762602078,natural_scenes_presentations_9.0,static_gratings_presentations_8.0,diff,0.48278141548216613,93.96585196344654,43.96,38.294,5.667
ses-762602078,natural_scenes_presentations_9.0,drifting_gratings_presentations_7.0,diff,0.376916900717559,93.6980705110449,43.96,36.117,7.844
ses-762602078,natural_scenes_presentations_9.0,drifting_gratings_presentations_2.0,diff,0.33496081228204594,94.02517483464786,43.96,16.545,27.416
ses-762602078,natural_scenes_presentations_9.0,drifting_gratings_presentations_5.0,diff,0.36226315968661377,93.95722335558115,43.96,14.616,29.344
ses-762602078,natural_scenes_presentations_9.0,drifting_gratings_contrast_presentations_15.0,diff,0.3588264043700497,93.15137285509549,43.96,50.363,6.402
ses-762602078,natural_scenes_presentations_9.0,flashes_presentations_1.0,diff,0.3343133323172665,91.22094344749178,43.96,15.248,28.713
ses-762602078,static_gratings_presentations_8.0,drifting_gratings_presentations_7.0,diff,0.41556153141601865,93.95739553113026,38.294,36.117,2.177
ses-762602078,static_gratings_presentations_8.0,drifting_gratings_presentations_2.0,diff,0.35430391912747455,94.14255885986982,38.294,16.545,21.749
ses-762602078,static_gratings_presentations_8.0,drifting_gratings_presentations_5.0,diff,0.39021785222849786,94.13130935043255,38.294,14.616,23.677
ses-762602078,static_gratings_presentations_8.0,drifting_gratings_contrast_presentations_15.0,diff,0.37514063209500487,93.36893580307884,38.294,50.363,12.069
ses-762602078,static_gratings_presentations_8.0,flashes_presentations_1.0,diff,0.32160904764137704,91.2663660405523,38.294,15.248,23.046
ses-762602078,drifting_gratings_presentations_7.0,drifting_gratings_presentations_2.0,same,0.41351859583189116,95.10107413396042,36.117,16.545,19.572
ses-762602078,drifting_gratings_presentations_7.0,drifting_gratings_presentations_5.0,same,0.4396543467832481,95.04451188022477,36.117,14.616,21.5
ses-762602078,drifting_gratings_presentations_7.0,drifting_gratings_contrast_presentations_15.0,diff,0.3899612361252449,94.15258523910278,36.117,50.363,14.246
ses-762602078,drifting_gratings_presentations_7.0,flashes_presentations_1.0,diff,0.27025327248824,91.75747340208162,36.117,15.248,20.869
ses-762602078,drifting_gratings_presentations_2.0,drifting_gratings_presentations_5.0,same,0.43802509035754844,95.41963983585624,16.545,14.616,1.928
ses-762602078,drifting_gratings_presentations_2.0,drifting_gratings_contrast_presentations_15.0,diff,0.3469065633687224,94.38466827149026,16.545,50.363,33.818
ses-762602078,drifting_gratings_presentations_2.0,flashes_presentations_1.0,diff,0.2656748584727685,92.27486308252598,16.545,15.248,1.297
ses-762602078,drifting_gratings_presentations_5.0,drifting_gratings_contrast_presentations_15.0,diff,0.36155330540555314,94.3243273540769,14.616,50.363,35.746
ses-762602078,drifting_gratings_presentations_5.0,flashes_presentations_1.0,diff,0.268356049212947,92.15414651702746,14.616,15.248,0.631
ses-762602078,drifting_gratings_contrast_presentations_15.0,flashes_presentations_1.0,diff,0.27950822380727985,91.25800609614859,50.363,15.248,35.115
ses-762120172,spontaneous_presentations_spontaneous,gabors_presentations_0.0,diff,0.37530732681094403,91.09859652790747,15.482,0.662,14.82
ses-762120172,spontaneous_presentations_spontaneous,static_gratings_presentations_14.0,diff,0.4416895928337399,90.07443073299953,15.482,8.124,7.358
ses-762120172,spontaneous_presentations_spontaneous,natural_scenes_presentations_13.0,diff,0.44055846814024024,90.05601379380013,15.482,10.337,5.146
ses-762120172,spontaneous_presentations_spontaneous,natural_scenes_presentations_9.0,diff,0.43274297432600045,90.24741539862117,15.482,25.243,9.761
ses-762120172,spontaneous_presentations_spontaneous,natural_scenes_presentations_10.0,diff,0.4387778283706199,90.35028824702597,15.482,29.698,14.215
ses-762120172,spontaneous_presentations_spontaneous,static_gratings_presentations_8.0,diff,0.42488679084672404,90.30587856991728,15.482,30.683,15.201
ses-762120172,spontaneous_presentations_spontaneous,static_gratings_presentations_11.0,diff,0.4106747940853863,90.72163894300779,15.482,35.926,20.444
ses-762120172,spontaneous_presentations_spontaneous,drifting_gratings_presentations_7.0,diff,0.4147377276906852,90.64685431329606,15.482,2.656,12.826
ses-762120172,spontaneous_presentations_spontaneous,drifting_gratings_presentations_2.0,diff,0.3945962818669059,90.79195411790688,15.482,6.569,8.913
ses-762120172,spontaneous_presentations_spontaneous,drifting_gratings_presentations_5.0,diff,0.4190102498954098,90.68937586389742,15.482,2.87,12.612
ses-762120172,spontaneous_presentations_spontaneous,drifting_gratings_contrast_presentations_15.0,diff,0.4205415645129765,90.422241328519,15.482,10.167,5.315
ses-762120172,spontaneous_presentations_spontaneous,flashes_presentations_1.0,diff,0.381877064750064,87.75484620860578,15.482,2.237,13.245
ses-762120172,gabors_presentations_0.0,static_gratings_presentations_14.0,diff,0.39722712264969373,92.30216647102513,0.662,8.124,7.462
ses-762120172,gabors_presentations_0.0,natural_scenes_presentations_13.0,diff,0.3935869453315301,92.26798704767731,0.662,10.337,9.674
ses-762120172,gabors_presentations_0.0,natural_scenes_presentations_9.0,diff,0.3876900005700739,92.39780251757496,0.662,25.243,24.581
ses-762120172,gabors_presentations_0.0,natural_scenes_presentations_10.0,diff,0.3891317088731001,92.47784212776143,0.662,29.698,29.035
ses-762120172,gabors_presentations_0.0,static_gratings_presentations_8.0,diff,0.38227896891162694,92.37413738351198,0.662,30.683,30.021
ses-762120172,gabors_presentations_0.0,static_gratings_presentations_11.0,diff,0.38128411616350244,92.7899643792565,0.662,35.926,35.264
ses-762120172,gabors_presentations_0.0,drifting_gratings_presentations_7.0,diff,0.4172684937416506,92.89531898966554,0.662,2.656,1.994
ses-762120172,gabors_presentations_0.0,drifting_gratings_presentations_2.0,diff,0.4664831177645414,93.21301824747856,0.662,6.569,5.907
ses-762120172,gabors_presentations_0.0,drifting_gratings_presentations_5.0,diff,0.4389067495668628,92.92680003906814,0.662,2.87,2.208
ses-762120172,gabors_presentations_0.0,drifting_gratings_contrast_presentations_15.0,diff,0.38977586804997383,92.4837969202354,0.662,10.167,9.505
ses-762120172,gabors_presentations_0.0,flashes_presentations_1.0,diff,0.40378273929505437,90.65593231345541,0.662,2.237,1.575
ses-762120172,static_gratings_presentations_14.0,natural_scenes_presentations_13.0,diff,0.6068548942612056,92.47106192555769,8.124,10.337,2.212
ses-762120172,static_gratings_presentations_14.0,natural_scenes_presentations_9.0,diff,0.49005795078984116,92.00861337627964,8.124,25.243,17.119
ses-762120172,static_gratings_presentations_14.0,natural_scenes_presentations_10.0,diff,0.4958884469198022,92.07382360774969,8.124,29.698,21.573
ses-762120172,static_gratings_presentations_14.0,static_gratings_presentations_8.0,same,0.47600023275008646,92.04481731388016,8.124,30.683,22.559
ses-762120172,static_gratings_presentations_14.0,static_gratings_presentations_11.0,same,0.5040148296945574,92.66668739629486,8.124,35.926,27.802
ses-762120172,static_gratings_presentations_14.0,drifting_gratings_presentations_7.0,diff,0.4821924568877184,92.10948614754678,8.124,2.656,5.469
ses-762120172,static_gratings_presentations_14.0,drifting_gratings_presentations_2.0,diff,0.4458594477340679,92.10566053469881,8.124,6.569,1.556
ses-762120172,static_gratings_presentations_14.0,drifting_gratings_presentations_5.0,diff,0.4743545426633224,91.96716846323221,8.124,2.87,5.254
ses-762120172,static_gratings_presentations_14.0,drifting_gratings_contrast_presentations_15.0,diff,0.569858086595057,92.29580061177857,8.124,10.167,2.042
ses-762120172,static_gratings_presentations_14.0,flashes_presentations_1.0,diff,0.3825431079668612,89.23818664372905,8.124,2.237,5.888
ses-762120172,natural_scenes_presentations_13.0,natural_scenes_presentations_9.0,same,0.5434473203013969,92.47752283212124,10.337,25.243,14.907
ses-762120172,natural_scenes_presentations_13.0,natural_scenes_presentations_10.0,same,0.5483390037155715,92.51537562257975,10.337,29.698,19.361
ses-762120172,natural_scenes_presentations_13.0,static_gratings_presentations_8.0,diff,0.4695927308710627,91.93874433590021,10.337,30.683,20.347
ses-762120172,natural_scenes_presentations_13.0,static_gratings_presentations_11.0,diff,0.4913093946982254,92.50409700661685,10.337,35.926,25.59
ses-762120172,natural_scenes_presentations_13.0,drifting_gratings_presentations_7.0,diff,0.4645321774049457,91.98491248731953,10.337,2.656,7.681
ses-762120172,natural_scenes_presentations_13.0,drifting_gratings_presentations_2.0,diff,0.43740027631077205,92.02343753461446,10.337,6.569,3.768
ses-762120172,natural_scenes_presentations_13.0,drifting_gratings_presentations_5.0,diff,0.46315561840060715,91.91043929505128,10.337,2.87,7.466
ses-762120172,natural_scenes_presentations_13.0,drifting_gratings_contrast_presentations_15.0,diff,0.524513422362226,91.9195393511761,10.337,10.167,0.17
ses-762120172,natural_scenes_presentations_13.0,flashes_presentations_1.0,diff,0.38359963221382504,89.17189465223217,10.337,2.237,8.1
ses-762120172,natural_scenes_presentations_9.0,natural_scenes_presentations_10.0,same,0.5798679343224808,92.86178205646594,25.243,29.698,4.454
ses-762120172,natural_scenes_presentations_9.0,static_gratings_presentations_8.0,diff,0.5411729398801575,92.59040748393629,25.243,30.683,5.44
ses-762120172,natural_scenes_presentations_9.0,static_gratings_presentations_11.0,diff,0.5130850801857696,92.81516482313765,25.243,35.926,10.683
ses-762120172,natural_scenes_presentations_9.0,drifting_gratings_presentations_7.0,diff,0.4551978908658895,92.06966280113662,25.243,2.656,22.587
ses-762120172,natural_scenes_presentations_9.0,drifting_gratings_presentations_2.0,diff,0.436058941735417,92.1808456712212,25.243,6.569,18.674
ses-762120172,natural_scenes_presentations_9.0,drifting_gratings_presentations_5.0,diff,0.4521284007018528,92.0047905191497,25.243,2.87,22.373
ses-762120172,natural_scenes_presentations_9.0,drifting_gratings_contrast_presentations_15.0,diff,0.46180072251549487,91.8267329965111,25.243,10.167,15.076
ses-762120172,natural_scenes_presentations_9.0,flashes_presentations_1.0,diff,0.37177431385170695,89.35731339361152,25.243,2.237,23.006
ses-762120172,natural_scenes_presentations_10.0,static_gratings_presentations_8.0,diff,0.49718720106951636,92.2956954525116,29.698,30.683,0.986
ses-762120172,natural_scenes_presentations_10.0,static_gratings_presentations_11.0,diff,0.5366693178736603,92.99651867741633,29.698,35.926,6.229
ses-762120172,natural_scenes_presentations_10.0,drifting_gratings_presentations_7.0,diff,0.4462842786453058,92.10179707582705,29.698,2.656,27.042
ses-762120172,natural_scenes_presentations_10.0,drifting_gratings_presentations_2.0,diff,0.42871261601582966,92.20065927328795,29.698,6.569,23.129
ses-762120172,natural_scenes_presentations_10.0,drifting_gratings_presentations_5.0,diff,0.43943630050427873,91.98555546531048,29.698,2.87,26.827
ses-762120172,natural_scenes_presentations_10.0,drifting_gratings_contrast_presentations_15.0,diff,0.45795140967818826,91.84966944996297,29.698,10.167,19.531
ses-762120172,natural_scenes_presentations_10.0,flashes_presentations_1.0,diff,0.3648626253051118,89.4180332023826,29.698,2.237,27.461
ses-762120172,static_gratings_presentations_8.0,static_gratings_presentations_11.0,same,0.54143300741793,93.13041499835816,30.683,35.926,5.243
ses-762120172,static_gratings_presentations_8.0,drifting_gratings_presentations_7.0,diff,0.47163209262170613,92.1749407887444,30.683,2.656,28.027
ses-762120172,static_gratings_presentations_8.0,drifting_gratings_presentations_2.0,diff,0.42904592344608944,92.18613566712722,30.683,6.569,24.114
ses-762120172,static_gratings_presentations_8.0,drifting_gratings_presentations_5.0,diff,0.45393441742199625,92.02022979619775,30.683,2.87,27.813
ses-762120172,static_gratings_presentations_8.0,drifting_gratings_contrast_presentations_15.0,diff,0.4464741534926393,91.87577612660681,30.683,10.167,20.516
ses-762120172,static_gratings_presentations_8.0,flashes_presentations_1.0,diff,0.3571321664052158,89.37647014282804,30.683,2.237,28.446
ses-762120172,static_gratings_presentations_11.0,drifting_gratings_presentations_7.0,diff,0.4447411250767805,92.43290639614997,35.926,2.656,33.27
ses-762120172,static_gratings_presentations_11.0,drifting_gratings_presentations_2.0,diff,0.42556777147001845,92.53559017686331,35.926,6.569,29.357
ses-762120172,static_gratings_presentations_11.0,drifting_gratings_presentations_5.0,diff,0.43580908349451797,92.35125762125865,35.926,2.87,33.056
ses-762120172,static_gratings_presentations_11.0,drifting_gratings_contrast_presentations_15.0,diff,0.46537782431798136,92.34233675044926,35.926,10.167,25.759
ses-762120172,static_gratings_presentations_11.0,flashes_presentations_1.0,diff,0.3392836489898722,89.82298478333038,35.926,2.237,33.689
ses-762120172,drifting_gratings_presentations_7.0,drifting_gratings_presentations_2.0,same,0.48497387205943937,92.96687002678524,2.656,6.569,3.913
ses-762120172,drifting_gratings_presentations_7.0,drifting_gratings_presentations_5.0,same,0.5700132381452999,93.19097953718266,2.656,2.87,0.214
ses-762120172,drifting_gratings_presentations_7.0,drifting_gratings_contrast_presentations_15.0,diff,0.46870145720373924,92.39814017755248,2.656,10.167,7.511
ses-762120172,drifting_gratings_presentations_7.0,flashes_presentations_1.0,diff,0.3648341126660741,89.87151882415725,2.656,2.237,0.419
ses-762120172,drifting_gratings_presentations_2.0,drifting_gratings_presentations_5.0,same,0.5386822570328575,93.15048608860003,6.569,2.87,3.699
ses-762120172,drifting_gratings_presentations_2.0,drifting_gratings_contrast_presentations_15.0,diff,0.45067359658407424,92.38472486965372,6.569,10.167,3.598
ses-762120172,drifting_gratings_presentations_2.0,flashes_presentations_1.0,diff,0.40257227851217936,90.27948592728667,6.569,2.237,4.332
ses-762120172,drifting_gratings_presentations_5.0,drifting_gratings_contrast_presentations_15.0,diff,0.4658544089859016,92.21968079964842,2.87,10.167,7.297
ses-762120172,drifting_gratings_presentations_5.0,flashes_presentations_1.0,diff,0.3893822672693394,89.90019953851753,2.87,2.237,0.633
ses-762120172,drifting_gratings_contrast_presentations_15.0,flashes_presentations_1.0,diff,0.3577475369106801,89.51244472591632,10.167,2.237,7.93
ses-773418906,spontaneous_presentations_spontaneous,gabors_presentations_0.0,diff,0.35766153890581753,92.30833945859075,3.866,43.121,39.256
ses-773418906,spontaneous_presentations_spontaneous,static_gratings_presentations_14.0,diff,0.3898661023810478,91.63900574011282,3.866,33.979,30.113
ses-773418906,spontaneous_presentations_spontaneous,natural_scenes_presentations_13.0,diff,0.4401293796900448,90.9220888224641,3.866,1.271,2.595
ses-773418906,spontaneous_presentations_spontaneous,natural_scenes_presentations_9.0,diff,0.43970360258035635,90.66492518667619,3.866,3.666,0.2
ses-773418906,spontaneous_presentations_spontaneous,static_gratings_presentations_8.0,diff,0.4455069139770443,91.2220491350753,3.866,1.264,2.601
ses-773418906,spontaneous_presentations_spontaneous,static_gratings_presentations_11.0,diff,0.44548409105780934,91.3670914745719,3.866,0.867,2.999
ses-773418906,spontaneous_presentations_spontaneous,natural_scenes_presentations_10.0,diff,0.44682727895996804,91.08865372540613,3.866,0.082,3.784
ses-773418906,spontaneous_presentations_spontaneous,drifting_gratings_presentations_7.0,diff,0.4365438473693363,91.8792574184223,3.866,0.124,3.742
ses-773418906,spontaneous_presentations_spontaneous,drifting_gratings_presentations_2.0,diff,0.42920841716005825,91.66443423676121,3.866,0.324,3.542
ses-773418906,spontaneous_presentations_spontaneous,drifting_gratings_presentations_5.0,diff,0.4391713787526119,91.63969020468868,3.866,0.074,3.792
ses-773418906,spontaneous_presentations_spontaneous,flashes_presentations_1.0,diff,0.3926419513759425,89.05490057078697,3.866,3.254,0.612
ses-773418906,gabors_presentations_0.0,static_gratings_presentations_14.0,diff,0.3769577698838031,93.44233303314165,43.121,33.979,9.142
ses-773418906,gabors_presentations_0.0,natural_scenes_presentations_13.0,diff,0.3323718087124007,92.3198962148552,43.121,1.271,41.85
ses-773418906,gabors_presentations_0.0,natural_scenes_presentations_9.0,diff,0.33286300412863706,92.13540357050036,43.121,3.666,39.455
ses-773418906,gabors_presentations_0.0,static_gratings_presentations_8.0,diff,0.34452694610912726,92.47989741743407,43.121,1.264,41.857
ses-773418906,gabors_presentations_0.0,static_gratings_presentations_11.0,diff,0.3375837931450341,92.4462757250661,43.121,0.867,42.255
ses-773418906,gabors_presentations_0.0,natural_scenes_presentations_10.0,diff,0.33794296238461863,92.44453868277024,43.121,0.082,43.04
ses-773418906,gabors_presentations_0.0,drifting_gratings_presentations_7.0,diff,0.3397922912855387,92.85416146501147,43.121,0.124,42.997
ses-773418906,gabors_presentations_0.0,drifting_gratings_presentations_2.0,diff,0.35456198736858396,92.73997954358862,43.121,0.324,42.797
ses-773418906,gabors_presentations_0.0,drifting_gratings_presentations_5.0,diff,0.3409622080871225,92.68205309815635,43.121,0.074,43.048
ses-773418906,gabors_presentations_0.0,flashes_presentations_1.0,diff,0.3180846995388465,90.67976474799542,43.121,3.254,39.868
ses-773418906,static_gratings_presentations_14.0,natural_scenes_presentations_13.0,diff,0.4588094064292192,92.48912286521794,33.979,1.271,32.708
ses-773418906,static_gratings_presentations_14.0,natural_scenes_presentations_9.0,diff,0.4373381982346286,92.26078252896663,33.979,3.666,30.313
ses-773418906,static_gratings_presentations_14.0,static_gratings_presentations_8.0,same,0.4504338673509739,92.56949707101253,33.979,1.264,32.715
ses-773418906,static_gratings_presentations_14.0,static_gratings_presentations_11.0,same,0.46118051606057425,92.59021120010188,33.979,0.867,33.113
ses-773418906,static_gratings_presentations_14.0,natural_scenes_presentations_10.0,diff,0.4401932498827078,92.43535699214861,33.979,0.082,33.898
ses-773418906,static_gratings_presentations_14.0,drifting_gratings_presentations_7.0,diff,0.41177935140448335,92.58913342631617,33.979,0.124,33.855
ses-773418906,static_gratings_presentations_14.0,drifting_gratings_presentations_2.0,diff,0.3900111321624801,92.43086197158425,33.979,0.324,33.655
ses-773418906,static_gratings_presentations_14.0,drifting_gratings_presentations_5.0,diff,0.4010115641347306,92.36070196527663,33.979,0.074,33.906
ses-773418906,static_gratings_presentations_14.0,flashes_presentations_1.0,diff,0.34618927969805857,90.1676216290218,33.979,3.254,30.726
ses-773418906,natural_scenes_presentations_13.0,natural_scenes_presentations_9.0,same,0.6138794109151748,92.55435602956766,1.271,3.666,2.395
ses-773418906,natural_scenes_presentations_13.0,static_gratings_presentations_8.0,diff,0.5467128588164871,92.30187691350903,1.271,1.264,0.007
ses-773418906,natural_scenes_presentations_13.0,static_gratings_presentations_11.0,diff,0.6108794070953277,92.55104413121077,1.271,0.867,0.405
ses-773418906,natural_scenes_presentations_13.0,natural_scenes_presentations_10.0,same,0.6378612686207706,92.95397500395354,1.271,0.082,1.189
ses-773418906,natural_scenes_presentations_13.0,drifting_gratings_presentations_7.0,diff,0.48691275320442434,92.29542137376197,1.271,0.124,1.147
ses-773418906,natural_scenes_presentations_13.0,drifting_gratings_presentations_2.0,diff,0.4587324540969734,91.97182241439236,1.271,0.324,0.947
